s;93;94;75;75;76;249;0;0;0;0;0
o;260;75;244;76;247;1205;0;0;0;0;0
c;242;93;75;76;247;77;76;252;0;0;0
w;93;75;244;76;246;842;0;0;0;0;0
d;242;56;94;76;94;249;0;0;0;0;0
e;93;0;0;0;0;0;0;0;0;0;0
l;699;92;75;244;76;76;96;77;271;0;0
a;93;75;244;76;247;77;249;78;233;78;79
n;260;75;75;454;0;0;0;0;0;0;0
n;242;75;94;398;0;0;0;0;0;0;0
e;93;411;0;0;0;0;0;0;0;0;0
e;94;580;0;0;0;0;0;0;0;0;0
7;242;74;76;75;95;77;77;77;253;802;241
3;93;75;75;95;76;76;250;78;233;332;0
a;94;75;244;985;0;0;0;0;0;0;0
u;75;75;94;76;228;632;0;0;0;0;0
e;74;225;0;0;0;0;0;0;0;0;0
e;75;225;0;0;0;0;0;0;0;0;0
e;75;0;0;0;0;0;0;0;0;0;0
a;801;93;75;244;834;0;0;0;0;0;0
v;93;75;75;76;95;76;250;291;0;0;0
o;242;93;226;76;247;230;0;0;0;0;0
u;93;75;94;76;228;249;0;0;0;0;0
s;93;75;75;76;95;0;0;0;0;0;0
t;889;242;356;0;0;0;0;0;0;0;0
s;260;56;263;76;247;172;97;77;97;78;236
e;1182;93;356;0;0;0;0;0;0;0;0
t;260;786;0;0;0;0;0;0;0;0;0
r;83;74;245;75;95;268;0;0;0;0;0
e;94;243;0;0;0;0;0;0;0;0;0
e;93;187;0;0;0;0;0;0;0;0;0
e;93;0;0;0;0;0;0;0;0;0;0
e;1598;93;318;0;0;0;0;0;0;0;0
n;260;75;75;360;0;0;0;0;0;0;0
c;241;75;94;76;247;77;76;465;0;0;0
o;242;75;244;75;247;287;0;0;0;0;0
r;94;75;244;76;95;440;0;0;0;0;0
e;74;0;0;0;0;0;0;0;0;0;0
m;1060;241;75;244;341;0;0;0;0;0;0
e;93;262;0;0;0;0;0;0;0;0;0
s;93;75;75;76;95;0;0;0;0;0;0
m;649;241;75;244;246;0;0;0;0;0;0
e;75;0;0;0;0;0;0;0;0;0;0
l;486;75;74;245;94;76;77;77;251;0;0
l;93;75;244;76;95;76;77;271;0;0;0
e;93;262;0;0;0;0;0;0;0;0;0
u;93;75;75;76;247;287;0;0;0;0;0
r;93;75;244;76;95;249;0;0;0;0;0
s;93;75;75;75;95;0;0;0;0;0;0
v;1018;74;75;94;76;76;76;250;290;0;0
o;261;74;245;75;247;230;0;0;0;0;0
e;93;262;0;0;0;0;0;0;0;0;0
u;93;75;94;57;246;326;0;0;0;0;0
x;241;75;94;76;76;76;250;909;0;0;0
p;82;75;244;76;247;77;96;367;0;0;0
m;261;75;244;1192;0;0;0;0;0;0;0
e;75;262;0;0;0;0;0;0;0;0;0
e;75;0;0;0;0;0;0;0;0;0;0
p;1356;93;74;245;75;247;77;77;348;0;0
o;242;75;244;95;228;211;0;0;0;0;0
u;93;75;75;76;247;229;0;0;0;0;0
r;94;56;263;76;75;0;0;0;0;0;0
2;719;93;75;75;76;247;76;250;1470;93;75
0;242;94;226;95;228;76;250;78;252;216;0
2;93;75;94;76;247;76;231;78;252;274;0
4;75;94;75;76;95;76;77;78;233;1037;0
7;261;75;75;76;76;95;77;78;233;881;241
3;75;94;75;76;76;76;250;78;252;392;0
a;93;75;245;378;0;0;0;0;0;0;0
t;261;431;0;0;0;0;0;0;0;0;0
o;242;93;226;95;228;191;0;0;0;0;0
u;94;75;75;95;228;268;0;0;0;0;0
s;93;75;94;76;76;0;0;0;0;0;0
c;941;241;75;94;76;228;96;77;310;0;0
e;93;243;0;0;0;0;0;0;0;0;0
u;94;75;75;75;248;344;0;0;0;0;0
x;261;75;75;76;95;76;231;794;0;0;0
q;242;75;244;76;95;76;250;310;0;0;0
u;82;94;75;75;247;249;0;0;0;0;0
i;94;75;75;0;0;0;0;0;0;0;0
n;824;260;56;94;360;0;0;0;0;0;0
o;242;74;245;75;247;230;0;0;0;0;0
u;75;93;76;75;247;230;0;0;0;0;0
s;93;75;94;76;76;0;0;0;0;0;0
e;1033;74;337;0;0;0;0;0;0;0;0
c;260;75;94;76;228;95;77;0;0;0;0
o;632;259;57;262;76;228;211;0;0;0;0
u;93;75;94;75;247;268;0;0;0;0;0
t;242;262;0;0;0;0;0;0;0;0;0
e;75;430;0;0;0;0;0;0;0;0;0
n;242;75;94;340;0;0;0;0;0;0;0
t;242;1085;0;0;0;0;0;0;0;0;0
e;75;281;0;0;0;0;0;0;0;0;0
t;241;431;0;0;0;0;0;0;0;0;0
b;260;75;75;76;95;76;77;290;0;0;0
o;261;56;263;75;247;211;0;0;0;0;0
n;260;75;75;360;0;0;0;0;0;0;0
n;260;75;75;303;0;0;0;0;0;0;0
e;93;0;0;0;0;0;0;0;0;0;0
a;876;74;75;244;246;0;0;0;0;0;0
n;260;75;75;360;0;0;0;0;0;0;0
n;241;94;75;303;0;0;0;0;0;0;0
e;93;486;0;0;0;0;0;0;0;0;0
e;82;0;0;0;0;0;0;0;0;0;0
a;747;92;57;263;284;0;0;0;0;0;0
v;93;75;75;95;76;76;250;290;0;0;0
o;242;94;244;76;228;210;0;0;0;0;0
u;94;75;75;75;247;249;0;0;0;0;0
s;93;75;94;76;76;0;0;0;0;0;0
f;1273;93;56;94;76;247;76;96;368;0;0
i;75;94;75;265;0;0;0;0;0;0;0
l;93;75;244;76;76;76;96;445;0;0;0
e;94;224;0;0;0;0;0;0;0;0;0
e;93;188;0;0;0;0;0;0;0;0;0
e;74;0;0;0;0;0;0;0;0;0;0
f;1097;93;75;93;76;228;96;77;309;0;0
i;93;75;76;359;0;0;0;0;0;0;0
d;260;75;75;95;76;306;0;0;0;0;0
e;75;243;0;0;0;0;0;0;0;0;0
l;93;75;244;76;95;77;76;252;0;0;0
e;93;243;0;0;0;0;0;0;0;0;0
s;94;75;93;76;76;0;0;0;0;0;0
a;996;74;75;244;492;0;0;0;0;0;0
u;93;75;75;76;247;440;0;0;0;0;0
d;242;93;75;76;76;402;0;0;0;0;0
i;93;75;75;397;0;0;0;0;0;0;0
t;261;280;0;0;0;0;0;0;0;0;0
e;93;375;0;0;0;0;0;0;0;0;0
u;82;93;76;75;247;211;0;0;0;0;0
r;93;75;244;76;95;287;0;0;0;0;0
s;93;75;75;76;95;0;0;0;0;0;0
h;723;92;75;75;95;76;77;76;252;0;0
i;93;75;75;228;0;0;0;0;0;0;0
7;241;94;75;76;76;76;96;78;233;548;241
3;93;75;75;76;95;77;230;78;252;235;0
a;75;94;244;511;0;0;0;0;0;0;0
t;261;356;0;0;0;0;0;0;0;0;0
o;242;94;244;76;228;172;0;0;0;0;0
u;94;75;94;76;247;249;0;0;0;0;0
s;93;75;75;76;95;0;0;0;0;0;0
c;871;242;75;93;57;247;77;96;387;0;0
e;94;281;0;0;0;0;0;0;0;0;0
u;93;75;94;76;247;230;0;0;0;0;0
x;260;75;75;76;95;77;250;542;0;0;0
q;242;93;226;95;76;76;250;271;0;0;0
u;75;94;75;76;247;192;0;0;0;0;0
i;74;94;75;0;0;0;0;0;0;0;0
n;733;241;75;94;360;0;0;0;0;0;0
o;242;93;226;95;228;192;0;0;0;0;0
u;93;75;75;76;247;211;0;0;0;0;0
s;74;94;75;76;95;0;0;0;0;0;0
d;630;242;75;94;75;76;230;0;0;0;0
e;93;450;0;0;0;0;0;0;0;0;0
c;249;75;94;76;247;76;77;290;0;0;0
o;261;75;244;76;247;229;0;0;0;0;0
d;261;75;75;95;76;268;0;0;0;0;0
e;93;206;0;0;0;0;0;0;0;0;0
n;260;75;94;227;0;0;0;0;0;0;0
t;260;487;0;0;0;0;0;0;0;0;0
7;260;75;94;76;76;76;77;77;253;587;241
3;93;75;75;95;76;76;250;78;233;430;0
d;242;75;94;76;76;268;0;0;0;0;0
e;94;0;0;0;0;0;0;0;0;0;0
f;969;93;75;75;76;247;77;96;252;0;0
5;93;75;75;76;95;77;77;77;78;235;0
n;260;75;76;227;0;0;0;0;0;0;0
w;93;75;244;76;247;307;0;0;0;0;0
y;242;75;94;76;247;76;231;484;0;0;0
e;94;355;0;0;0;0;0;0;0;0;0
n;261;75;75;417;0;0;0;0;0;0;0
q;260;75;245;75;76;77;250;252;0;0;0
s;93;75;94;76;76;287;0;0;0;0;0
y;242;94;75;76;247;76;250;639;0;0;0
s;94;75;75;75;95;307;0;0;0;0;0
u;75;93;75;76;247;230;0;0;0;0;0
r;93;75;245;75;76;0;0;0;0;0;0
l;553;74;75;263;76;76;77;77;251;0;0
e;94;0;0;0;0;0;0;0;0;0;0
r;673;100;56;263;76;76;287;0;0;0;0
e;93;225;0;0;0;0;0;0;0;0;0
l;93;75;244;76;95;77;77;271;0;0;0
a;93;56;263;208;0;0;0;0;0;0;0
i;75;94;75;227;0;0;0;0;0;0;0
s;93;75;75;76;95;325;0;0;0;0;0
7;242;75;94;76;76;76;77;78;252;391;260
3;93;75;94;76;76;76;250;78;233;313;0
d;242;75;94;76;76;249;0;0;0;0;0
e;93;0;0;0;0;0;0;0;0;0;0
f;1043;93;75;75;76;247;77;96;233;0;0
5;74;94;75;76;76;77;96;77;78;235;0
n;260;75;76;227;0;0;0;0;0;0;0
w;93;75;244;76;247;288;0;0;0;0;0
y;260;75;75;76;247;77;250;523;0;0;0
<;93;75;244;76;76;96;231;77;97;392;0
>;75;94;75;76;76;76;250;78;78;78;256
e;75;300;0;0;0;0;0;0;0;0;0
e;93;0;0;0;0;0;0;0;0;0;0
e;915;92;281;0;0;0;0;0;0;0;0
e;75;0;0;0;0;0;0;0;0;0;0
e;747;98;264;0;0;0;0;0;0;0;0
e;79;0;0;0;0;0;0;0;0;0;0
t;581;458;131;464;132;152;133;162;460;163;136
a;159;132;464;1365;0;0;0;0;0;0;0
t;466;468;0;0;0;0;0;0;0;0;0
o;458;150;463;133;467;460;0;0;0;0;0
u;159;149;140;152;467;460;0;0;0;0;0
s;159;149;160;133;162;0;0;0;0;0;0
m;1364;458;151;462;455;0;0;0;0;0;0
e;159;468;0;0;0;0;0;0;0;0;0
i;159;150;160;436;0;0;0;0;0;0;0
l;159;150;461;133;162;135;163;0;0;0;0
l;1653;159;151;443;151;162;134;163;466;0;0
e;159;468;0;0;0;0;0;0;0;0;0
u;158;152;160;132;468;459;0;0;0;0;0
r;159;150;462;133;161;480;0;0;0;0;0
s;139;150;160;134;161;0;0;0;0;0;0
v;1367;158;150;160;134;161;155;452;445;0;0
o;458;151;443;151;468;461;0;0;0;0;0
e;158;470;0;0;0;0;0;0;0;0;0
u;158;131;160;153;447;480;0;0;0;0;0
x;458;131;160;153;160;134;452;1414;0;0;0
p;159;132;463;134;467;136;163;465;0;0;0
o;458;151;442;152;467;461;0;0;0;0;0
u;159;132;160;153;447;480;0;0;0;0;0
r;159;132;463;153;141;0;0;0;0;0;0
c;1381;457;150;160;134;467;134;164;465;0;0
e;159;469;0;0;0;0;0;0;0;0;0
t;458;451;0;0;0;0;0;0;0;0;0
t;458;467;0;0;0;0;0;0;0;0;0
e;159;0;0;0;0;0;0;0;0;0;0
n;1381;464;131;160;454;0;0;0;0;0;0
o;458;150;463;133;467;460;0;0;0;0;0
u;159;132;160;151;448;478;0;0;0;0;0
v;159;151;160;133;162;135;452;466;0;0;0
e;157;470;0;0;0;0;0;0;0;0;0
l;158;131;463;153;142;154;143;466;0;0;0
l;159;132;463;153;141;153;164;445;0;0;0
e;159;0;0;0;0;0;0;0;0;0;0
a;1382;158;131;463;454;0;0;0;0;0;0
n;458;151;160;456;0;0;0;0;0;0;0
n;458;133;160;474;0;0;0;0;0;0;0
e;139;469;0;0;0;0;0;0;0;0;0
e;158;0;0;0;0;0;0;0;0;0;0
a;1380;158;151;443;474;0;0;0;0;0;0
v;159;131;160;153;141;153;452;466;0;0;0
e;139;469;0;0;0;0;0;0;0;0;0
c;458;150;160;134;467;134;164;0;0;0;0
b;1377;457;133;160;153;161;134;164;444;0;0
e;159;469;0;0;0;0;0;0;0;0;0
a;159;132;463;456;0;0;0;0;0;0;0
u;158;150;160;134;468;460;0;0;0;0;0
c;458;150;160;134;467;134;164;464;0;0;0
o;458;150;442;152;467;461;0;0;0;0;0
u;158;133;160;153;447;480;0;0;0;0;0
p;158;133;463;152;448;135;163;464;0;0;0
s;159;150;160;132;162;0;0;0;0;0;0
d;1364;458;149;160;133;160;478;0;0;0;0
e;159;0;0;0;0;0;0;0;0;0;0
c;1362;465;152;140;151;468;134;163;466;0;0
o;458;131;463;134;468;459;0;0;0;0;0
n;459;150;160;455;0;0;0;0;0;0;0
t;458;470;0;0;0;0;0;0;0;0;0
a;159;149;463;454;0;0;0;0;0;0;0
c;459;151;160;132;468;134;163;466;0;0;0
t;458;451;0;0;0;0;0;0;0;0;0
s;159;131;160;153;141;0;0;0;0;0;0
e;1381;158;451;0;0;0;0;0;0;0;0
n;458;150;160;0;0;0;0;0;0;0;0
d;1354;477;131;160;153;141;479;0;0;0;0
i;159;151;140;493;0;0;0;0;0;0;0
f;159;132;160;153;447;155;143;466;0;0;0
f;158;131;160;153;448;135;163;466;0;0;0
e;157;451;0;0;0;0;0;0;0;0;0
r;159;149;463;133;161;480;0;0;0;0;0
e;159;449;0;0;0;0;0;0;0;0;0
n;458;150;160;455;0;0;0;0;0;0;0
t;459;450;0;0;0;0;0;0;0;0;0
s;159;149;160;134;162;0;0;0;0;0;0
m;1364;458;150;462;456;0;0;0;0;0;0
o;458;150;461;132;468;459;0;0;0;0;0
d;458;150;160;132;162;480;0;0;0;0;0
e;158;469;0;0;0;0;0;0;0;0;0
s;159;131;160;153;141;0;0;0;0;0;0
f;2303;158;150;160;132;468;134;163;446;0;0
4;159;150;160;134;161;136;163;137;456;471;0
i;159;150;160;473;0;0;0;0;0;0;0
l;158;131;463;152;161;134;164;445;0;0;0
w;166;132;463;153;448;1359;0;0;0;0;0
7;457;149;463;133;161;136;163;137;165;471;0
3;159;150;160;133;161;136;473;135;457;1391;0
k;458;131;160;153;448;1877;0;0;0;0;0
e;74;260;75;299;0;0;0;0;0;0;0
s;94;93;226;76;95;0;0;0;0;0;0
f;630;93;75;75;76;247;77;96;368;0;0
4;93;75;75;76;95;77;77;77;253;353;0
i;93;75;94;265;0;0;0;0;0;0;0
r;94;75;244;170;95;422;0;0;0;0;0
e;93;393;0;0;0;0;0;0;0;0;0
e;94;224;0;0;0;0;0;0;0;0;0
e;94;580;0;0;0;0;0;0;0;0;0
f;94;75;75;75;247;77;96;252;0;0;0
4;93;75;75;76;95;77;77;77;253;254;0
i;75;75;94;227;0;0;0;0;0;0;0
l;93;94;225;95;76;77;77;232;0;0;0
w;93;75;245;75;247;384;0;0;0;0;0
d;241;75;94;76;76;230;0;0;0;0;0
e;93;0;0;0;0;0;0;0;0;0;0
f;710;93;75;75;76;247;77;96;232;0;0
5;93;75;94;76;76;77;96;77;78;235;0
n;242;75;93;190;0;0;0;0;0;0;0
w;93;75;244;76;247;287;0;0;0;0;0
y;242;94;75;76;247;77;249;794;0;0;0
p;242;75;75;76;95;76;77;78;252;666;74
r;101;75;244;76;76;325;0;0;0;0;0
e;93;319;0;0;0;0;0;0;0;0;0
n;260;75;75;398;0;0;0;0;0;0;0
d;241;75;94;76;76;0;0;0;0;0;0
t;829;242;355;0;0;0;0;0;0;0;0
o;242;94;244;76;228;268;0;0;0;0;0
n;260;75;75;0;0;0;0;0;0;0;0
t;713;260;337;0;0;0;0;0;0;0;0
e;93;431;0;0;0;0;0;0;0;0;0
m;241;75;244;341;0;0;0;0;0;0;0
p;93;113;244;76;227;96;77;368;0;0;0
s;93;75;75;76;95;535;0;0;0;0;0
p;94;74;245;94;228;77;96;406;0;0;0
r;260;75;244;76;247;172;96;77;78;78;255
m;737;242;56;263;170;0;0;0;0;0;0
a;93;75;244;246;0;0;0;0;0;0;0
n;242;93;76;283;0;0;0;0;0;0;0
i;94;93;75;227;0;0;0;0;0;0;0
p;93;75;244;76;247;77;95;271;0;0;0
u;93;94;75;76;247;210;0;0;0;0;0
r;93;75;244;76;95;0;0;0;0;0;0
e;778;92;225;0;0;0;0;0;0;0;0
i;74;169;94;0;0;0;0;0;0;0;0
m;679;259;75;244;189;0;0;0;0;0;0
a;94;74;244;284;0;0;0;0;0;0;0
n;242;93;75;341;0;0;0;0;0;0;0
i;82;94;75;246;0;0;0;0;0;0;0
p;93;75;244;76;247;77;76;291;0;0;0
u;93;75;75;76;247;249;0;0;0;0;0
l;93;75;244;76;95;76;77;290;0;0;0
e;93;225;0;0;0;0;0;0;0;0;0
r;93;75;244;76;76;0;0;0;0;0;0
a;793;92;57;262;284;0;0;0;0;0;0
u;94;74;94;76;247;612;0;0;0;0;0
c;261;56;94;75;247;77;77;271;0;0;0
l;93;75;244;76;95;76;77;290;0;0;0
a;75;94;225;360;0;0;0;0;0;0;0
v;93;75;94;75;76;77;250;251;0;0;0
i;93;75;75;246;0;0;0;0;0;0;0
e;94;243;0;0;0;0;0;0;0;0;0
r;93;75;244;76;95;440;0;0;0;0;0
h;93;75;94;75;76;77;96;232;0;0;0
i;93;75;75;0;0;0;0;0;0;0;0
7;640;241;56;263;76;76;76;96;78;77;235
3;93;75;94;76;76;76;250;78;233;254;0
d;242;94;75;76;76;229;0;0;0;0;0
e;94;0;0;0;0;0;0;0;0;0;0
f;729;92;75;76;94;228;96;77;213;0;0
5;93;75;94;76;76;77;76;78;97;235;0
n;242;75;94;208;0;0;0;0;0;0;0
w;93;75;244;76;247;268;0;0;0;0;0
y;242;94;75;76;247;77;249;291;0;0;0
<;93;75;244;76;76;77;250;77;78;450;0
e;93;263;0;0;0;0;0;0;0;0;0
e;82;0;0;0;0;0;0;0;0;0;0
p;2521;167;131;469;132;456;153;154;464;0;0
a;167;131;470;454;0;0;0;0;0;0;0
s;167;131;160;153;142;0;0;0;0;0;0
e;1381;158;451;0;0;0;0;0;0;0;0
v;158;150;159;134;161;155;452;446;0;0;0
i;159;150;160;437;0;0;0;0;0;0;0
d;458;150;160;134;161;480;0;0;0;0;0
e;159;469;0;0;0;0;0;0;0;0;0
n;457;131;160;455;0;0;0;0;0;0;0
t;459;1367;0;0;0;0;0;0;0;0;0
h;159;131;160;153;141;153;162;464;0;0;0
i;159;151;160;0;0;0;0;0;0;0;0
k;1373;457;151;160;133;468;2029;0;0;0;0
h;93;57;262;76;227;95;77;230;0;0;0
r;4000;167;131;469;132;171;459;0;0;0;0
r;167;131;469;134;162;0;0;0;0;0;0
e;4618;129;74;112;243;0;0;0;0;0;0
e;259;74;356;0;0;0;0;0;0;0;0
m;166;113;243;190;0;0;0;0;0;0;0
l;56;37;281;56;38;38;58;135;0;0;0
e;38;112;0;0;0;0;0;0;0;0;0
s;204;37;1123;75;94;644;210;861;77;212;58
t;958;75;37;0;0;0;0;0;0;0;0
h;299;37;37;37;187;57;795;38;478;77;38
t;570;113;38;0;0;0;0;0;0;0;0
e;317;56;93;38;171;38;115;58;561;39;313
-;1025;75;37;38;112;57;95;38;96;135;77
n;212;37;94;37;0;0;0;0;0;0;0
i;605;37;56;56;93;56;94;224;57;38;38
t;375;37;94;38;246;38;172;39;174;59;450
e;299;37;130;37;131;114;132;58;401;39;97
s;262;149;169;38;908;58;133;38;95;211;116
s;264;112;206;205;38;152;38;153;39;39;155
o;414;37;206;38;454;39;38;38;0;0;0
5;344;574;37;74;75;94;224;38;265;96;76
i;468;225;449;38;133;76;38;172;39;542;39
a;452;56;187;57;132;58;728;39;97;39;97
g;357;38;262;132;76;77;38;39;58;39;294
g;191;75;412;95;151;58;268;39;39;78;232
6;342;112;112;95;76;132;77;191;39;136;137
t;405;38;93;114;379;38;345;155;755;39;39
s;318;75;318;322;246;58;173;0;0;0;0
i;306;75;93;356;38;76;0;0;0;0;0
m;615;37;356;38;132;114;0;0;0;0;0
n;318;37;150;76;0;0;0;0;0;0;0
e;1481;57;38;0;0;0;0;0;0;0;0
f;55;593;56;37;131;37;169;38;114;151;39
s;690;37;94;112;75;375;37;322;39;38;0
e;784;38;449;38;38;132;39;115;268;174;271
t;524;37;225;0;0;0;0;0;0;0;0
f;242;38;149;57;568;96;115;155;0;0;0
e;746;37;187;206;0;0;0;0;0;0;0
e;37;166;94;94;0;0;0;0;0;0;0
e;298;56;0;0;0;0;0;0;0;0;0
